Date,Time,Location,Vehicle_Count,Average_Speed,Congestion_Level,Weather
2025-04-15,15:45,Baneshwor,103,30.2,Low,Fog
2025-01-10,15:15,Maharajgunj,327,35.9,High,Cloudy
2025-03-16,13:45,Koteshwor,54,35.6,Low,Fog
2025-01-10,15:00,Lalitpur,96,33.2,Medium,Rain
2025-04-29,10:15,Lalitpur,95,36.5,Low,Cloudy
2025-05-02,11:45,Ratnapark,103,13.1,High,Fog
2025-03-18,14:45,Lalitpur,52,52.4,High,Fog
2025-02-18,9:30,Bhaktapur,105,5.1,High,Cloudy
2025-03-24,10:00,Kalanki,892,34.2,Medium,Cloudy
2025-03-19,8:45,Baneshwor,101,24.6,Low,Cloudy
2025-03-10,9:45,Maharajgunj,97,15.5,Low,Cloudy
2025-04-25,10:30,Bhaktapur,308,34.9,High,Clear
2025-01-13,9:15,Kalanki,376,36.8,Medium,Cloudy
2025-01-06,12:00,Lalitpur,994,36.8,Low,Fog
2025-03-26,10:30,Chabahil,54,44.2,High,Fog
2025-04-23,8:15,Lalitpur,420,37.1,Medium,Cloudy
2025-05-02,9:45,Bhaktapur,104,38.8,High,Fog
2025-03-20,13:30,Kalanki,814,34.4,Medium,Clear
2025-04-19,8:15,Kalanki,102,14.4,Medium,Clear
2025-01-19,9:45,Baneshwor,55,38.5,Low,Cloudy
2025-02-20,9:15,Maharajgunj,96,32.5,Low,Rain
2025-01-08,9:30,Maharajgunj,244,41.2,Low,Fog
2025-02-09,11:00,Lalitpur,103,33.0,Low,Clear
2025-02-20,12:45,Baneshwor,97,39.1,High,Rain
2025-04-13,14:45,Bhaktapur,48,36.2,Low,Rain
2025-02-28,14:30,Lalitpur,476,36.9,Medium,Clear
2025-04-26,12:00,Koteshwor,104,34.9,High,Cloudy
2025-01-29,10:15,Koteshwor,97,33.0,High,Cloudy
2025-01-21,14:30,Koteshwor,97,34.0,Medium,Fog
2025-03-14,12:00,Baneshwor,116,23.5,Medium,Rain
2025-03-02,9:15,Maharajgunj,52,33.7,Low,Fog
2025-01-20,12:45,Ratnapark,50,36.3,Low,Cloudy
2025-01-14,12:00,Kalanki,98,36.4,High,Cloudy
2025-02-10,8:45,Bhaktapur,95,35.0,Low,Clear
2025-04-27,9:00,Maharajgunj,98,31.3,Low,Fog
2025-02-23,11:15,Maharajgunj,52,18.4,Low,Clear
2025-04-13,13:15,Lalitpur,466,29.6,High,Clear
2025-02-22,9:45,Bhaktapur,46,13.4,Medium,Rain
2025-01-11,8:30,Maharajgunj,47,36.3,Low,Fog
2025-03-24,15:00,Koteshwor,51,25.6,High,Fog
2025-02-06,15:15,Chabahil,105,35.9,Low,Clear
2025-02-20,12:00,Ratnapark,346,52.0,High,Cloudy
2025-04-26,11:15,Baneshwor,98,37.1,Medium,Clear
2025-04-14,15:00,Kalanki,188,40.1,High,Cloudy
2025-02-04,15:45,Chabahil,937,3.8,Medium,Rain
2025-02-09,13:45,Kalanki,102,2.4,High,Clear
2025-02-26,15:30,Chabahil,101,34.8,Low,Fog
2025-04-03,8:00,Koteshwor,569,51.8,Medium,Clear
2025-01-06,8:00,Kalanki,702,39.2,Low,Clear
2025-05-05,15:15,Koteshwor,95,35.8,High,Fog
2025-04-23,9:30,Lalitpur,48,39.3,Low,Clear
2025-02-11,9:00,Baneshwor,100,32.3,High,Cloudy
2025-03-01,8:45,Ratnapark,100,5.9,Medium,Clear
2025-01-27,13:00,Chabahil,103,35.7,High,Cloudy
2025-04-13,15:00,Kalanki,194,37.4,High,Cloudy
2025-04-02,14:45,Baneshwor,49,19.2,High,Rain
2025-03-28,12:15,Lalitpur,49,36.6,High,Fog
2025-02-27,15:00,Chabahil,100,32.5,High,Clear
2025-03-10,9:15,Baneshwor,55,52.4,Medium,Fog
2025-04-04,15:15,Chabahil,100,42.7,High,Cloudy
2025-02-15,14:30,Koteshwor,441,35.2,Medium,Clear
2025-02-26,13:15,Chabahil,262,34.4,Medium,Cloudy
2025-04-09,13:45,Baneshwor,102,37.3,High,Cloudy
2025-02-09,12:45,Lalitpur,100,38.2,Medium,Clear
2025-03-07,9:30,Koteshwor,55,31.5,High,Cloudy
2025-03-17,12:15,Kalanki,99,32.3,Low,Fog
2025-05-02,15:30,Baneshwor,97,37.0,Low,Cloudy
2025-01-22,13:15,Chabahil,95,5.1,Low,Clear
2025-04-18,11:30,Kalanki,662,56.8,Medium,Rain
2025-03-12,14:45,Baneshwor,100,34.4,Low,Clear
2025-01-23,9:30,Baneshwor,100,36.6,Low,Clear
2025-04-23,9:00,Kalanki,871,34.5,High,Clear
2025-03-31,9:30,Bhaktapur,251,40.5,High,Clear
2025-03-14,11:45,Koteshwor,296,38.8,Low,Clear
2025-02-10,12:45,Koteshwor,849,34.4,High,Cloudy
2025-01-04,11:00,Kalanki,489,34.1,Low,Cloudy
2025-04-30,14:30,Kalanki,700,41.3,Medium,Rain
2025-02-07,14:45,Ratnapark,452,32.8,Medium,Clear
2025-05-02,14:45,Lalitpur,105,34.9,Medium,Fog
2025-02-21,10:45,Lalitpur,52,35.0,Medium,Rain
2025-01-20,8:15,Ratnapark,360,35.0,High,Cloudy
2025-01-27,8:30,Lalitpur,779,31.5,Low,Rain
2025-05-02,8:00,Chabahil,51,36.0,Medium,Rain
2025-04-05,11:45,Lalitpur,409,33.1,Low,Rain
2025-02-27,15:45,Chabahil,322,41.9,Medium,Fog
2025-03-15,12:15,Ratnapark,187,32.1,Low,Cloudy
2025-04-24,8:15,Kalanki,98,35.1,Low,Fog
2025-02-23,14:45,Lalitpur,104,30.6,Low,Rain
2025-04-17,8:45,Koteshwor,97,30.7,Medium,Rain
2025-02-27,10:15,Maharajgunj,968,33.3,High,Clear
2025-02-23,14:45,Lalitpur,103,33.6,Low,Rain
2025-01-03,10:30,Ratnapark,52,37.9,High,Clear
2025-02-19,8:45,Kalanki,104,34.9,Low,Cloudy
2025-02-20,15:00,Maharajgunj,46,52.6,High,Rain
2025-01-07,9:00,Maharajgunj,100,7.2,High,Clear
2025-01-28,13:15,Bhaktapur,97,22.2,High,Fog
2025-03-26,11:00,Maharajgunj,660,9.5,Medium,Clear
2025-01-16,9:45,Ratnapark,99,6.4,High,Clear
2025-01-15,13:15,Chabahil,101,31.4,High,Fog
2025-04-22,9:00,Kalanki,872,35.7,High,Clear
2025-03-29,8:00,Ratnapark,613,8.5,High,Fog
2025-02-16,12:45,Baneshwor,104,36.6,High,Rain
2025-04-10,10:15,Koteshwor,45,35.4,Medium,Clear
2025-02-11,14:15,Chabahil,705,39.1,Medium,Clear
2025-01-12,15:00,Kalanki,51,35.4,High,Rain
2025-02-21,15:00,Kalanki,101,37.0,High,Cloudy
2025-03-12,13:00,Kalanki,100,33.4,Low,Clear
2025-04-15,9:30,Ratnapark,50,57.2,High,Clear
2025-01-16,9:45,Kalanki,46,53.4,Low,Clear
2025-03-16,9:15,Koteshwor,47,2.8,Low,Rain
2025-03-23,15:00,Koteshwor,47,27.7,High,Fog
2025-03-18,10:00,Ratnapark,423,35.7,Medium,Cloudy
2025-02-14,9:15,Maharajgunj,119,33.4,High,Clear
2025-03-12,13:00,Ratnapark,103,37.1,Low,Clear
2025-02-17,14:15,Lalitpur,160,33.3,High,Fog
2025-04-25,14:30,Chabahil,46,36.3,Low,Cloudy
2025-01-23,10:00,Maharajgunj,838,37.6,Medium,Cloudy
2025-03-14,11:30,Bhaktapur,816,34.2,Low,Clear
2025-03-03,10:30,Ratnapark,50,37.3,Low,Rain
2025-05-01,12:45,Ratnapark,673,35.8,Low,Cloudy
2025-01-17,13:15,Baneshwor,101,36.7,High,Rain
2025-01-18,15:00,Koteshwor,100,33.3,Medium,Fog
2025-01-18,13:00,Kalanki,50,1.4,Low,Clear
2025-04-03,11:45,Lalitpur,411,32.2,Low,Rain
2025-04-26,12:30,Chabahil,105,38.4,High,Fog
2025-02-06,14:30,Ratnapark,102,31.0,Low,Clear
2025-01-21,12:30,Kalanki,103,34.3,Medium,Rain
2025-04-05,15:30,Maharajgunj,100,33.1,Medium,Fog
2025-03-26,10:00,Kalanki,346,36.3,Medium,Fog
2025-04-05,14:45,Chabahil,936,38.8,Low,Clear
2025-01-08,9:15,Kalanki,97,36.3,Low,Fog
2025-03-25,12:00,Ratnapark,47,15.9,Low,Cloudy
2025-01-29,8:45,Kalanki,282,32.2,Medium,Clear
2025-01-01,14:15,Baneshwor,393,32.4,Low,Fog
2025-02-28,12:15,Baneshwor,95,5.2,Low,Fog
2025-02-25,15:30,Chabahil,105,35.2,Low,Fog
2025-04-11,14:15,Ratnapark,48,43.9,Low,Fog
2025-04-26,11:00,Chabahil,101,25.5,High,Fog
2025-02-17,8:45,Kalanki,99,36.2,Low,Cloudy
2025-03-17,10:15,Maharajgunj,104,9.5,High,Rain
2025-03-03,13:15,Ratnapark,835,5.7,Medium,Rain
2025-01-28,15:30,Ratnapark,104,34.2,Low,Cloudy
2025-01-23,9:30,Baneshwor,98,34.4,Low,Clear
2025-01-17,9:00,Maharajgunj,96,9.0,Low,Cloudy
2025-02-13,13:30,Maharajgunj,103,33.2,Medium,Clear
2025-01-24,13:00,Chabahil,96,18.6,High,Cloudy
2025-04-04,15:15,Baneshwor,96,18.2,Medium,Clear
2025-01-28,11:45,Ratnapark,46,36.6,High,Clear
2025-03-16,13:00,Lalitpur,926,37.9,Low,Rain
2025-02-10,14:45,Lalitpur,974,29.9,High,Cloudy
2025-02-17,11:30,Ratnapark,50,35.3,Low,Cloudy
2025-03-28,8:00,Ratnapark,51,32.2,Low,Cloudy
2025-03-15,15:00,Maharajgunj,182,34.5,High,Rain
2025-04-16,14:45,Ratnapark,49,34.5,High,Rain
2025-01-27,8:45,Kalanki,279,31.5,Medium,Clear
2025-03-13,12:00,Kalanki,472,36.8,Low,Rain
2025-04-04,12:30,Bhaktapur,98,35.4,High,Cloudy
2025-01-10,8:30,Maharajgunj,54,36.6,Low,Fog
2025-02-15,8:30,Ratnapark,45,29.4,High,Rain
2025-03-06,15:45,Bhaktapur,45,43.9,Low,Fog
2025-01-26,8:00,Baneshwor,911,33.3,Low,Rain
2025-04-29,10:15,Koteshwor,101,38.0,Low,Rain
2025-03-08,10:00,Koteshwor,97,4.2,High,Rain
2025-03-27,8:30,Baneshwor,101,35.5,Medium,Cloudy
2025-01-07,14:30,Lalitpur,208,34.1,High,Fog
2025-03-27,8:30,Baneshwor,96,35.8,Medium,Cloudy
2025-03-17,15:00,Maharajgunj,54,33.1,High,Fog
2025-03-18,9:15,Bhaktapur,48,34.8,Low,Rain
2025-02-20,15:45,Ratnapark,54,33.8,Low,Fog
2025-04-09,10:15,Chabahil,673,40.5,High,Rain
2025-04-23,9:15,Maharajgunj,108,37.9,Low,Rain
2025-04-03,15:15,Chabahil,95,46.1,High,Cloudy
2025-01-21,15:30,Lalitpur,824,1.0,High,Fog
2025-03-14,14:15,Chabahil,96,47.7,High,Rain
2025-03-17,9:15,Koteshwor,102,34.4,Low,Rain
2025-03-04,14:30,Lalitpur,471,37.4,Medium,Clear
2025-01-28,15:30,Koteshwor,616,35.6,Low,Rain
2025-03-15,9:45,Baneshwor,311,22.0,Medium,Clear
2025-03-15,8:00,Chabahil,101,35.5,Low,Rain
2025-03-24,15:30,Ratnapark,55,48.4,Medium,Cloudy
2025-02-20,8:00,Kalanki,96,33.5,Medium,Cloudy
2025-04-19,10:15,Chabahil,49,35.7,Medium,Rain
2025-01-08,11:00,Kalanki,498,37.3,Low,Cloudy
2025-03-17,12:45,Bhaktapur,102,43.9,Medium,Rain
2025-02-21,15:00,Kalanki,105,34.9,High,Cloudy
2025-04-01,12:30,Bhaktapur,95,31.8,High,Cloudy
2025-03-24,10:00,Ratnapark,95,37.9,High,Cloudy
2025-04-11,13:15,Ratnapark,736,37.2,Low,Rain
2025-03-01,12:45,Ratnapark,548,36.3,Low,Fog
2025-04-21,12:45,Ratnapark,101,19.8,High,Cloudy
2025-03-24,10:00,Kalanki,894,38.1,Medium,Cloudy
2025-03-09,8:15,Bhaktapur,200,41.4,Medium,Fog
2025-04-28,9:15,Bhaktapur,98,33.2,Low,Rain
2025-02-10,14:15,Ratnapark,489,37.1,Medium,Cloudy
2025-03-13,15:45,Bhaktapur,96,37.0,Low,Cloudy
2025-02-01,12:30,Lalitpur,46,32.6,High,Cloudy
2025-01-08,15:00,Lalitpur,104,33.9,Medium,Rain
2025-03-16,15:00,Baneshwor,45,38.4,Low,Fog
2025-04-30,11:30,Koteshwor,103,38.8,Medium,Clear
2025-01-28,13:30,Kalanki,101,36.6,Low,Fog
2025-02-08,11:45,Lalitpur,54,13.7,Low,Rain
2025-03-24,10:00,Kalanki,891,36.3,Medium,Cloudy
2025-04-28,9:30,Maharajgunj,46,32.2,Low,Rain
2025-04-25,10:30,Maharajgunj,47,31.0,Low,Fog
2025-01-23,8:15,Chabahil,659,50.5,Low,Cloudy
2025-01-24,12:30,Maharajgunj,49,37.9,Medium,Fog
2025-01-01,8:15,Chabahil,97,34.5,High,Cloudy
2025-01-10,12:15,Baneshwor,53,33.9,Low,Rain
2025-04-28,15:45,Baneshwor,96,6.4,Low,Fog
2025-04-20,8:30,Bhaktapur,51,34.6,Low,Fog
2025-02-01,8:00,Chabahil,54,34.9,Low,Rain
2025-04-16,10:15,Bhaktapur,100,38.4,High,Rain
2025-04-02,12:30,Bhaktapur,100,34.3,High,Cloudy
2025-03-17,14:30,Maharajgunj,101,33.7,Medium,Rain
2025-04-16,12:00,Kalanki,50,36.6,High,Clear
2025-02-05,8:30,Lalitpur,46,13.6,Low,Cloudy
2025-01-23,15:45,Koteshwor,105,34.7,Medium,Cloudy
2025-01-10,13:00,Lalitpur,49,32.4,High,Clear
2025-02-16,10:00,Lalitpur,97,35.4,Medium,Clear
2025-02-28,13:00,Lalitpur,53,35.1,Low,Fog
2025-01-03,13:45,Kalanki,102,36.9,Low,Fog
2025-01-23,15:30,Kalanki,254,36.7,Low,Clear
2025-02-26,11:00,Maharajgunj,55,52.1,Low,Fog
2025-04-08,10:00,Baneshwor,96,35.8,Low,Fog
2025-04-20,15:30,Baneshwor,95,34.9,High,Cloudy
2025-03-12,8:45,Maharajgunj,525,31.2,Low,Fog
2025-03-30,10:30,Chabahil,48,42.8,High,Fog
2025-03-14,9:15,Ratnapark,889,8.3,Low,Rain
2025-03-16,12:30,Koteshwor,105,37.3,High,Fog
2025-03-20,12:45,Bhaktapur,96,46.3,Medium,Rain
2025-01-06,13:15,Ratnapark,51,34.7,Low,Clear
2025-04-01,9:30,Maharajgunj,780,52.1,Medium,Rain
2025-03-01,8:30,Baneshwor,782,33.5,Low,Fog
2025-01-28,13:00,Chabahil,101,33.6,High,Cloudy
2025-03-04,11:45,Bhaktapur,339,30.3,Low,Fog
2025-04-03,11:45,Lalitpur,414,36.1,Low,Rain
2025-04-20,10:15,Bhaktapur,98,31.8,High,Rain
2025-01-18,12:15,Kalanki,105,33.5,Low,Rain
2025-04-06,12:45,Koteshwor,806,35.6,High,Clear
2025-02-26,10:15,Maharajgunj,974,32.6,High,Clear
2025-01-12,12:30,Maharajgunj,795,40.7,High,Rain
2025-03-10,14:45,Baneshwor,98,30.6,Low,Clear
2025-03-23,14:00,Ratnapark,542,36.2,Low,Fog
2025-04-21,10:30,Bhaktapur,104,33.6,Medium,Clear
2025-03-10,14:30,Ratnapark,46,32.8,Low,Rain
2025-01-16,9:45,Ratnapark,101,5.4,High,Clear
2025-03-27,9:00,Kalanki,816,0.0,High,Rain
2025-04-11,14:45,Bhaktapur,51,31.8,Low,Rain
2025-04-15,14:00,Kalanki,103,10.9,Low,Clear
2025-02-03,14:00,Lalitpur,104,23.2,Medium,Clear
2025-01-10,9:30,Maharajgunj,242,40.1,Low,Fog
2025-04-13,13:15,Ratnapark,742,35.2,Low,Rain
2025-04-29,14:00,Maharajgunj,50,33.4,Low,Fog
2025-01-25,14:15,Lalitpur,137,31.4,High,Clear
2025-02-10,9:30,Ratnapark,53,33.4,Medium,Clear
2025-04-29,9:00,Koteshwor,51,38.1,High,Rain
2025-01-17,8:15,Ratnapark,358,32.8,High,Cloudy
2025-02-13,13:00,Koteshwor,220,30.3,High,Rain
2025-01-18,13:15,Baneshwor,100,32.4,High,Rain
2025-03-14,15:45,Ratnapark,512,35.8,Low,Rain
2025-02-19,10:00,Koteshwor,730,50.8,Low,Cloudy
2025-01-17,9:45,Kalanki,55,53.5,Low,Clear
2025-05-03,11:45,Lalitpur,101,36.0,High,Rain
2025-03-15,14:15,Chabahil,102,44.7,High,Rain
2025-02-16,13:15,Lalitpur,280,34.0,Medium,Rain
2025-04-07,10:15,Koteshwor,52,34.2,Medium,Clear
2025-02-12,9:30,Ratnapark,46,38.8,Medium,Clear
2025-02-03,11:45,Maharajgunj,54,36.4,Low,Clear
2025-04-01,8:00,Ratnapark,96,38.8,High,Rain
2025-04-22,13:45,Maharajgunj,693,36.7,High,Clear
2025-01-11,9:30,Maharajgunj,235,40.9,Low,Fog
2025-02-12,8:00,Chabahil,98,49.0,High,Clear
2025-03-10,8:15,Chabahil,328,39.4,High,Cloudy
2025-01-17,9:45,Baneshwor,48,42.9,Low,Cloudy
2025-03-17,9:30,Lalitpur,49,34.8,High,Cloudy
2025-04-15,13:15,Ratnapark,737,34.6,Low,Rain
2025-04-07,14:45,Baneshwor,101,30.9,Low,Rain
2025-03-15,9:45,Baneshwor,311,24.5,Medium,Clear
2025-04-09,10:30,Maharajgunj,45,26.9,Medium,Cloudy
2025-03-13,15:45,Lalitpur,45,32.2,Low,Fog
2025-03-04,14:45,Koteshwor,96,36.0,High,Cloudy
2025-03-24,14:30,Koteshwor,95,33.3,High,Rain
2025-03-21,13:15,Lalitpur,54,3.1,Medium,Rain
2025-03-26,13:45,Baneshwor,748,36.8,Low,Rain
2025-02-15,14:00,Ratnapark,55,37.0,Low,Fog
2025-04-24,12:15,Baneshwor,47,58.7,Medium,Clear
2025-04-29,10:15,Chabahil,100,34.2,High,Cloudy
2025-04-28,8:00,Chabahil,54,33.7,Medium,Rain
2025-03-28,15:45,Maharajgunj,105,33.6,Low,Cloudy
2025-04-17,13:00,Maharajgunj,50,49.0,High,Cloudy
2025-04-19,8:15,Kalanki,95,12.6,Medium,Clear
2025-01-13,15:30,Ratnapark,100,33.3,Low,Cloudy
2025-02-13,9:30,Ratnapark,49,32.7,Medium,Clear
2025-01-14,13:00,Bhaktapur,927,34.8,Low,Rain
2025-02-13,14:15,Ratnapark,484,34.1,Medium,Cloudy
2025-04-13,15:00,Lalitpur,508,32.7,High,Rain
2025-03-21,10:15,Baneshwor,46,36.7,Medium,Fog
2025-03-05,13:30,Koteshwor,95,56.5,Low,Cloudy
2025-02-27,12:15,Ratnapark,101,36.9,Medium,Fog
2025-03-09,14:30,Ratnapark,53,33.6,Low,Rain
2025-03-08,8:45,Maharajgunj,523,29.9,Low,Fog
2025-05-02,8:00,Chabahil,101,38.1,High,Rain
2025-04-04,14:45,Baneshwor,47,17.7,High,Rain
2025-02-10,12:30,Bhaktapur,100,36.6,Medium,Clear
2025-05-02,13:00,Koteshwor,47,32.1,Low,Clear
2025-04-04,12:45,Maharajgunj,54,38.4,Medium,Cloudy
2025-04-03,11:15,Chabahil,544,34.1,High,Cloudy
2025-03-14,15:15,Chabahil,105,9.5,Low,Clear
2025-03-05,12:15,Kalanki,105,39.5,Medium,Rain
2025-05-01,13:45,Koteshwor,99,36.8,Medium,Fog
2025-01-01,13:00,Baneshwor,96,42.6,Medium,Cloudy
2025-03-12,12:30,Koteshwor,102,35.4,High,Fog
2025-01-15,13:15,Chabahil,102,34.6,High,Fog
2025-02-08,14:00,Ratnapark,51,34.2,High,Clear
2025-04-27,11:00,Chabahil,100,23.7,High,Fog
2025-01-15,14:00,Koteshwor,95,34.0,Low,Clear
2025-02-15,14:15,Lalitpur,162,32.8,High,Fog
2025-01-07,15:15,Bhaktapur,45,19.1,Low,Clear
2025-04-29,12:30,Baneshwor,438,37.0,Low,Cloudy
2025-04-17,8:45,Koteshwor,55,36.5,Medium,Cloudy
2025-02-19,10:45,Lalitpur,46,35.7,Medium,Rain
2025-02-05,10:00,Kalanki,102,33.3,Medium,Clear
2025-02-01,12:30,Lalitpur,54,35.4,High,Cloudy
2025-03-01,9:15,Bhaktapur,98,36.6,Medium,Rain
2025-02-27,15:00,Ratnapark,51,33.8,Medium,Fog
2025-04-15,9:30,Ratnapark,49,59.2,High,Clear
2025-01-06,12:00,Lalitpur,1000,34.7,Low,Fog
2025-03-17,11:00,Ratnapark,100,38.3,High,Fog
2025-04-22,8:15,Kalanki,99,36.7,Low,Fog
2025-02-04,15:45,Chabahil,95,10.2,Medium,Clear
2025-04-18,15:00,Lalitpur,97,31.6,Low,Cloudy
2025-04-08,8:00,Baneshwor,110,35.3,Low,Rain
2025-01-17,13:15,Chabahil,103,34.7,High,Fog
2025-02-14,15:15,Lalitpur,103,34.7,Medium,Rain
2025-04-04,15:15,Chabahil,99,40.9,High,Cloudy
2025-03-10,12:45,Chabahil,430,32.8,Low,Fog
2025-01-14,9:45,Ratnapark,100,7.9,High,Clear
2025-04-28,12:15,Baneshwor,49,37.2,Medium,Cloudy
2025-04-06,11:45,Lalitpur,409,33.8,Low,Rain
2025-01-02,8:15,Maharajgunj,46,42.2,High,Unknown
2025-04-10,10:00,Baneshwor,99,38.6,Low,Fog
2025-03-18,8:45,Ratnapark,884,3.4,Medium,Rain
2025-02-24,9:45,Koteshwor,767,34.7,Medium,Rain
2025-02-12,8:00,Kalanki,301,34.8,Medium,Clear
2025-04-27,10:15,Chabahil,97,32.3,High,Cloudy
2025-03-10,13:30,Koteshwor,95,58.1,High,Clear
2025-01-10,10:45,Maharajgunj,100,12.7,Low,Rain
2025-05-02,15:00,Maharajgunj,754,34.9,High,Fog
2025-03-10,8:45,Maharajgunj,528,30.9,Low,Fog
2025-02-11,12:45,Ratnapark,797,44.9,Low,Cloudy
2025-03-14,14:00,Lalitpur,298,33.4,Low,Rain
2025-02-11,11:15,Chabahil,465,36.7,Medium,Clear
2025-01-17,11:45,Bhaktapur,191,36.7,High,Clear
2025-01-19,15:45,Bhaktapur,704,33.7,High,Fog
2025-01-24,8:00,Bhaktapur,45,36.2,Medium,Rain
2025-02-19,8:00,Ratnapark,50,38.3,Low,Clear
2025-01-20,9:30,Lalitpur,104,33.5,High,Cloudy
2025-03-26,9:00,Lalitpur,49,11.5,Low,Cloudy
2025-02-07,14:30,Ratnapark,105,35.8,Low,Clear
2025-02-04,13:45,Ratnapark,45,36.1,High,Fog
2025-05-03,9:00,Koteshwor,49,36.5,High,Rain
2025-04-12,12:45,Kalanki,187,0.3,Medium,Clear
2025-04-24,10:30,Bhaktapur,104,36.0,Medium,Clear
2025-04-21,8:30,Kalanki,49,47.2,Low,Fog
2025-01-24,12:45,Lalitpur,45,35.3,Medium,Fog
2025-04-22,11:15,Maharajgunj,99,34.0,Medium,Rain
2025-02-17,13:15,Lalitpur,282,32.5,Medium,Rain
2025-01-21,11:00,Maharajgunj,95,34.0,Low,Clear
2025-05-01,8:30,Maharajgunj,216,35.5,Low,Cloudy
2025-01-28,15:30,Koteshwor,616,35.9,Low,Rain
2025-04-24,8:00,Koteshwor,96,32.5,Low,Cloudy
2025-01-14,10:45,Chabahil,45,33.1,High,Rain
2025-03-28,11:15,Baneshwor,98,36.4,Low,Rain
2025-03-15,12:15,Ratnapark,184,36.0,Low,Cloudy
2025-04-10,12:00,Lalitpur,49,36.8,High,Rain
2025-01-08,12:45,Bhaktapur,652,36.7,Low,Fog
2025-02-26,11:30,Baneshwor,983,50.1,Low,Fog
2025-02-27,11:30,Baneshwor,992,48.2,Low,Fog
2025-02-11,9:30,Baneshwor,95,35.2,Medium,Fog
2025-04-23,14:00,Baneshwor,329,29.3,Low,Cloudy
2025-04-02,9:30,Maharajgunj,787,55.5,Medium,Rain
2025-03-22,10:45,Koteshwor,617,35.9,High,Rain
2025-03-25,10:00,Ratnapark,101,36.1,High,Cloudy
2025-04-26,10:00,Koteshwor,46,58.5,High,Cloudy
2025-02-14,11:15,Ratnapark,96,35.0,High,Clear
2025-01-21,11:00,Baneshwor,452,37.3,Low,Clear
2025-02-06,10:15,Koteshwor,49,45.0,High,Clear
2025-03-08,11:45,Chabahil,124,35.7,Low,Rain
2025-01-26,9:15,Maharajgunj,100,34.4,High,Fog
2025-04-11,14:45,Baneshwor,96,32.0,Low,Rain
2025-04-20,15:00,Lalitpur,101,36.5,Low,Cloudy
2025-04-19,8:30,Bhaktapur,882,35.4,Medium,Rain
2025-03-06,10:00,Chabahil,52,41.5,Low,Clear
2025-04-17,13:00,Maharajgunj,100,32.7,Medium,Fog
2025-02-25,12:30,Kalanki,366,36.3,Low,Clear
2025-01-21,10:30,Maharajgunj,655,31.8,Medium,Cloudy
2025-01-17,12:15,Kalanki,96,35.6,Low,Rain
2025-01-10,14:30,Maharajgunj,352,37.7,Low,Rain
2025-01-17,12:30,Baneshwor,345,61.1,High,Rain
2025-04-01,13:15,Bhaktapur,95,34.2,Low,Fog
2025-03-27,10:30,Chabahil,47,42.5,High,Fog
2025-03-13,15:00,Baneshwor,48,36.2,Low,Fog
2025-04-12,13:15,Lalitpur,462,32.4,High,Clear
2025-02-17,8:30,Chabahil,101,33.9,High,Cloudy
2025-03-12,11:45,Bhaktapur,45,21.0,Low,Clear
2025-01-21,13:00,Chabahil,97,38.2,Medium,Cloudy
2025-03-09,9:15,Baneshwor,53,53.7,Medium,Fog
2025-02-23,10:15,Maharajgunj,977,34.2,High,Clear
2025-03-30,9:15,Baneshwor,96,37.1,Low,Clear
2025-01-02,11:15,Kalanki,297,33.5,High,Clear
2025-01-08,8:00,Chabahil,441,27.4,Low,Fog
2025-03-10,11:45,Koteshwor,47,57.6,High,Rain
2025-04-04,13:45,Lalitpur,99,0.0,Medium,Clear
2025-04-22,13:45,Lalitpur,600,34.4,Low,Rain
2025-04-01,15:15,Chabahil,95,42.7,High,Cloudy
2025-01-18,10:00,Baneshwor,96,42.1,Low,Cloudy
2025-03-20,10:00,Ratnapark,421,37.8,Medium,Cloudy
2025-03-26,9:15,Maharajgunj,459,38.3,High,Clear
2025-03-18,15:00,Maharajgunj,52,38.6,High,Fog
2025-02-25,10:30,Maharajgunj,102,37.2,Medium,Clear
2025-04-02,9:15,Baneshwor,98,35.9,Low,Clear
2025-04-14,15:00,Lalitpur,507,32.1,High,Rain
2025-01-13,10:15,Ratnapark,53,34.6,High,Cloudy
2025-02-22,14:45,Lalitpur,101,39.3,Low,Rain
2025-04-03,8:00,Ratnapark,96,34.1,High,Rain
2025-03-07,8:30,Bhaktapur,105,38.0,Medium,Fog
2025-02-27,13:30,Koteshwor,764,52.1,Low,Rain
2025-04-21,10:00,Kalanki,116,29.6,Low,Cloudy
2025-02-06,8:30,Ratnapark,52,36.3,Medium,Cloudy
2025-01-14,8:30,Koteshwor,973,18.5,Medium,Rain
2025-01-30,11:45,Bhaktapur,103,8.9,Medium,Cloudy
2025-01-12,12:45,Bhaktapur,639,60.5,High,Cloudy
2025-05-05,10:30,Maharajgunj,354,31.7,Medium,Rain
2025-03-29,9:45,Koteshwor,104,6.2,Low,Rain
2025-02-19,9:00,Lalitpur,926,49.4,Low,Rain
2025-01-19,9:45,Chabahil,49,36.0,Low,Rain
2025-02-25,12:00,Koteshwor,105,37.7,Medium,Fog
2025-01-15,13:15,Baneshwor,104,36.3,High,Rain
2025-04-05,8:15,Kalanki,221,27.6,Low,Rain
2025-02-10,12:45,Ratnapark,804,41.4,Low,Cloudy
2025-02-26,9:30,Chabahil,318,61.2,Medium,Fog
2025-01-18,14:00,Koteshwor,103,31.3,Low,Clear
2025-04-26,14:30,Bhaktapur,100,34.9,High,Rain
2025-02-17,12:00,Ratnapark,338,55.3,High,Cloudy
